property_id,name,district,price,beds,baths,area,build_time,location,time_to_school,distance_to_mrt,latitude,longitude,public_facilities,facility_type,costScore,commuteScore,neighborhoodScore,device_id,dwell_time,favorite,update_time
10,2A Geylang Serai,Geylang,3800,1,1,1033,2010,2A Geylang Serai,26,750,1.31699648623217,103.897748935672,"[{'Geylang Serai Market': '60'}, {'Geylang East Public Library': '1326'}, {'JOO CHIAT TERRACE PK': '524'}, {'EN FROZEN PTE LTD': '39'}]",HDB,0.0,0.73,0.72,device_363,62.28,False,2025-10-28 03:27:44.281008+00:00
562,Common Room (Condo) for Rent in Kreta Ayer Conservation Area (B),Bukit Merah East,1450,1,0,110,,15 Temple Street 058562,13,196,1.2824581632332,103.844610458491,"[{'Smith Street Blk 335 (Chinatown Complex Market)': '154'}, {'library@chinatown': '312'}, {'ANN SIANG HILL PK': '228'}, {'HONG HENG SENG': '191'}]",Condo,0.77,1.0,0.79,device_363,51.25,True,2025-10-28 03:28:55.565706+00:00
726,Kim Sia Court,Orchard,1600,1,0,200,1970,1 Jalan Jintan,14,239,1.30590952063275,103.833909984178,"[{'Newton Food Centre': '915'}, {'library@orchard': '883'}, {'ORCHARD FOUNTAIN CORNER': '630'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '103'}]",Condo,0.72,0.98,0.59,device_363,33.52,True,2025-10-28 03:30:02.625065+00:00
385,Common Room (Condo) for Rent in 11 Joe Chiat Place (A),Geylang,1800,1,0,220,,11 Joo Chiat Place 427744,28,768,1.31342355797981,103.900077016789,"[{'Geylang Serai Market': '420'}, {'Marine Parade Public Library': '1413'}, {'JOO CHIAT TERRACE PK': '210'}, {'THE FOODSPREE PTE LTD': '70'}]",Condo,0.66,0.69,0.72,device_363,24.86,False,2025-10-28 03:30:54.078755+00:00
19,414 Tampines Street 41 (A),Pasir Ris,1100,1,0,150,1985,414 Tampines Street 41,41,840,1.35981195619451,103.946549508112,"[{'Hawker Centre @ Our Tampines Hub': '1006'}, {'Tampines Regional Library': '1000'}, {'SUN PLAZA PK': '372'}, {'SHENG SIONG SUPERMARKET PTE LTD': '438'}]",HDB,0.89,0.43,0.94,device_363,33.87,False,2025-10-28 03:31:58.271189+00:00
342,"Botannia, Master Room (Condo)",Bukit Merah West,2450,1,3,150,2009,29 West Coast Park,35,850,1.31803357100435,103.753527872969,"[{'West Coast Drive Blk 502 (Ayer Rajah Market)': '920'}, {'Clementi Public Library': '1243'}, {'WEST COAST GREEN PLAYGROUND': '417'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '918'}]",Condo,0.96,0.31,1.0,device_364,40.07,False,2025-10-28 03:24:31.863912+00:00
343,"Carabelle, 2 Bed Condo (B)",Bukit Merah West,4800,2,2,883,2009,51 West Coast Way,20,830,1.3180254812967,103.756289455625,"[{'West Coast Drive Blk 502 (Ayer Rajah Market)': '746'}, {'Clementi Public Library': '950'}, {'FABER HILLS PLAYGROUND': '268'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '746'}]",Condo,0.9,0.78,1.0,device_364,83.76,False,2025-10-28 03:26:11.078912+00:00
148,The Raintree (93 Bukit Drive),Bukit Batok,5600,3,3,1302,2008,93 Bukit Drive 587844 · Nature Reserve (West Region),29,787,1.34896123309044,103.774057754564,"[{'Bukit Timah Interim Hawker Centre and Market': '912'}, {'HINDHEDE NATURE PARK': '261'}, {'SEOUL BUTCHERY PTE. LTD.': '764'}]",Condo,0.88,0.5,0.0,device_364,28.6,False,2025-10-28 03:27:01.469950+00:00
337,"Botannia, Room (Condo)",Bukit Merah West,5800,1,2,150,2009,31 West Coast Park,36,945,1.31887818351098,103.753380970468,"[{'West Coast Drive Blk 502 (Ayer Rajah Market)': '1001'}, {'Clementi Public Library': '1286'}, {'WEST COAST GREEN PLAYGROUND': '494'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '1000'}]",Condo,0.87,0.28,1.0,device_364,11.7,True,2025-10-28 03:27:32.630714+00:00
89,501 West Coast Drive,Bukit Merah West,1400,1,0,200,1979,501 West Coast Drive,25,100,1.31231254760543,103.759312529215,"[{'West Coast Drive Blk 502 (Ayer Rajah Market)': '49'}, {'Clementi Public Library': '633'}, {'WEST COAST PLACE PLAYGROUND': '235'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '53'}]",HDB,0.98,0.62,1.0,device_364,71.41,False,2025-10-28 03:29:16.916442+00:00
292,Common Room (HDB) in 416 Clementi Avenue 1,Bukit Merah West,1200,1,0,120,2013,416 Clementi Avenue 1,13,815,1.31033592235344,103.771355673383,"[{'Clementi Ave 2 Blk 353 (Clementi Ave 2 Market/Cooked Food Centre)': '450'}, {'Clementi Public Library': '942'}, {'TAMAN MAS MERAH PLAYGROUND': '759'}, {'SHENG SIONG SUPERMARKET PTE LTD': '309'}]",HDB,0.99,1.0,1.0,device_364,14.91,True,2025-10-28 03:29:52.643832+00:00
247,Studio Apartment (Condo) for Rent in Upper Bukit Timah Road,Bukit Batok,2600,1,1,100,,Upper Bukit Timah Road,17,530,1.35310655182137,103.769720424411,"[{'Bukit Timah Interim Hawker Centre and Market': '1493'}, {'FUYONG INTERIM PK': '492'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '812'}]",Condo,0.95,0.88,0.0,device_364,63.41,False,2025-10-28 03:31:21.705598+00:00
331,Common Room (HDB) for Rent in 205 Bukit Batok Street 21 (A),Bukit Batok,950,1,0,150,,205 Bukit Batok Street 21,31,199,1.34712172862216,103.750057276189,"[{'Bukit Batok West Hawker Centre': '1278'}, {'Bukit Batok Public Library': '298'}, {'BUKIT BATOK TOWN PARK': '1314'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '193'}]",HDB,0.99,0.44,0.67,device_364,49.78,False,2025-10-28 03:32:45.289783+00:00
17,481 Segar Road,Bukit Panjang,850,1,0,150,2000,481 Segar Road,91,480,1.38945648052361,103.772225899084,"[{'Senja Hawker Centre': '1264'}, {'Bukit Panjang Public Library': '1369'}, {'CHESTNUT NATURE PARK': '1606'}, {'SHENG SIONG SUPERMARKET PTE LTD': '324'}]",HDB,0.89,0.0,0.91,device_365,48.93,False,2025-10-28 03:24:32.882874+00:00
12,125 Bishan Street 12,Bishan,1000,1,0,150,1986,125 Bishan Street 12,48,770,1.34711902955637,103.851553257146,"[{'Toa Payoh Lorong 8 Blk 210': '821'}, {'Bishan Public Library': '427'}, {'KALLANG LINEAR PARK': '589'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '284'}]",HDB,0.85,0.56,0.95,device_365,26.53,True,2025-10-28 03:25:22.551895+00:00
21,208 Ang Mo Kio Avenue 1,Bishan,1100,1,0,115,1975,208 Ang Mo Kio Avenue 1,54,500,1.36544495225352,103.842715047475,"[{'Ang Mo Kio Street 22 Blk 226H (Kebun Baru Food Centre)': '356'}, {'Ang Mo Kio Public Library': '1081'}, {'BISHAN-ANG MO KIO PARK (POND GARDENS)': '702'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '172'}]",HDB,0.82,0.48,0.95,device_365,45.01,False,2025-10-28 03:26:34.898847+00:00
18,138 Marsiling Road,Woodlands West,1300,1,1,150,1995,138 Marsiling Road,84,1040,1.43809995341553,103.777263836104,"[{'Marsiling Mall Hawker Centre': '582'}, {'Woodlands Regional Library': '1127'}, {'WOODLANDS TOWN PK EAST': '278'}, {'SHENG SIONG SUPERMARKET PTE LTD': '577'}]",HDB,0.76,0.09,0.88,device_365,55.86,False,2025-10-28 03:27:48.416718+00:00
10,2A Geylang Serai,Geylang,3800,1,1,1033,2010,2A Geylang Serai,57,750,1.31699648623217,103.897748935672,"[{'Geylang Serai Market': '60'}, {'Geylang East Public Library': '1326'}, {'JOO CHIAT TERRACE PK': '524'}, {'EN FROZEN PTE LTD': '39'}]",HDB,0.0,0.44,0.62,device_365,49.38,False,2025-10-28 03:29:07.224484+00:00
31,172B Sengkang East Drive,Punggol,1100,1,0,100,2023,172B Sengkang East Drive,30,910,1.38714243993422,103.910406140367,"[{'Sengkang Public Library': '1809'}, {""ST ANNE'S WOOD PG"": '893'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '829'}]",HDB,0.82,0.79,0.07,device_365,74.73,True,2025-10-28 03:30:37.219477+00:00
8,123 Hougang Avenue 1,Woodleigh,750,1,0,150,1981,123 Hougang Avenue 1,42,1440,1.35338313924634,103.88625894527,"[{'Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre)': '437'}, {'Serangoon Public Library': '1585'}, {'AROOZOO AVE PG': '203'}, {'ISYMI PTE LTD': '277'}]",HDB,0.92,0.64,0.95,device_365,69.8,False,2025-10-28 03:32:24.709370+00:00
7,106 Bukit Purmei Road,Clementi,1450,1,1,300,1983,106 Bukit Purmei Road,58,1180,1.2729893703256,103.825626826099,"[{'Telok Blangah Rise Blk 36 (Telok Blangah Rise Market)': '364'}, {'library@harbourfront': '1096'}, {'SILAT AVENUE PARK': '576'}, {'NG CHAI SENG': '109'}]",HDB,0.77,0.0,0.96,device_366,37.68,False,2025-10-28 03:24:41.437653+00:00
715,The Palette,Pasir Ris,1400,1,0,170,2016,113 Pasir Ris Grove,39,740,1.36962948718971,103.944377001078,"[{'Tampines North Hawker Centre': '796'}, {'Pasir Ris Public Library': '639'}, {'ELIAS TERRACE PG': '465'}, {'SHENG SIONG SUPERMARKET PTE LTD': '394'}]",Condo,0.79,0.36,0.97,device_366,13.11,False,2025-10-28 03:25:14.959973+00:00
417,Master Room (Condo) for Rent in Eastvale,Pasir Ris,1500,1,1,300,1999,39 Pasir Ris Drive 3 519495,26,462,1.37467402762989,103.95316804526,"[{'Pasir Ris Central Hawker Centre': '221'}, {'Pasir Ris Public Library': '487'}, {'PASIR RIS TOWN PK': '340'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '276'}]",Condo,0.75,0.6,0.97,device_366,13.99,True,2025-10-28 03:25:50.310299+00:00
583,Common Room (Condo) for Rent in The Glades (B),Bedok,1640,1,0,180,2017,8 Bedok Rise 469600,18,136,1.32664298398637,103.947634027625,"[{'New Upper Changi Road Blk 58': '773'}, {'Bedok Public Library': '1774'}, {'BEDOK TERRACE PG': '122'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '533'}]",Condo,0.71,0.75,0.71,device_366,71.65,False,2025-10-28 03:27:39.617935+00:00
47,"Coastarina, 510 East Coast Road",Marine Parade,1400,1,0,110,2006,510 East Coast Road,31,870,1.30955905953909,103.918348621431,"[{'Marine Terrace Blk 50A (50A Marine Terrace)': '513'}, {'Marine Parade Public Library': '1121'}, {'JLN BULOH PERINDU PG': '165'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '548'}]",Condo,0.79,0.51,0.94,device_366,34.24,False,2025-10-28 03:28:33.011507+00:00
8,123 Hougang Avenue 1,Woodleigh,750,1,0,150,1981,123 Hougang Avenue 1,52,1440,1.35338313924634,103.88625894527,"[{'Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre)': '437'}, {'Serangoon Public Library': '1585'}, {'AROOZOO AVE PG': '203'}, {'ISYMI PTE LTD': '277'}]",HDB,1.0,0.11,1.0,device_366,33.42,False,2025-10-28 03:29:39.102140+00:00
387,Common Room (Condo) for Rent in Hundred Pains Residences,Hougang,1300,1,0,100,2019,276 Yio Chu Kang Road 544604,57,414,1.37288099187331,103.877359680293,"[{'Ci Yuan Hawker Centre': '676'}, {'Cheng San Public Library': '1827'}, {'PK VILLAS TERRACE PG': '518'}, {'ANG MO SUPERMARKET PTE LTD': '315'}]",Condo,0.82,0.02,0.86,device_366,58.74,True,2025-10-28 03:31:12.256761+00:00
368,Master Room (Condo) for Rent in Sunny Palms (B),Marine Parade,2000,1,1,850,2004,65 Lorong G Telok Kurau 426323,33,453,1.3174353531319,103.910838016448,"[{'Eunos Crescent Blk 4A': '799'}, {'Marine Parade Public Library': '1405'}, {'TELOK KURAU PK': '446'}, {'THE ALASKA GUYS PTE. LTD.': '588'}]",Condo,0.59,0.47,0.94,device_366,38.91,False,2025-10-28 03:32:18.059263+00:00
290,Master Room (Condo) in King's Mansion,Geylang,2000,1,1,220,1980,"King's Mansion, 20 Amber Road",44,214,1.30061340931524,103.898408751785,"[{'Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre)': '902'}, {'Marine Parade Public Library': '1313'}, {'TANJONG KATONG RD SOUTH PG': '130'}, {'CHEE MIN KUAN, SIMON': '405'}]",Condo,0.59,0.26,0.68,device_366,80.47,False,2025-10-28 03:34:02.122691+00:00
271,Master Room (Condo) for Rent in Public Mansions / Public Mansion (B),Toa Payoh,1750,1,1,180,1974,"Public Mansions, 436 Balestier Road",52,684,1.32640299982338,103.848659877472,"[{'Whampoa Drive Blk 91/92 (Whampoa Drive Makan Place/Whampoa Market)': '685'}, {'Toa Payoh Public Library': '838'}, {'TOA PAYOH TOWN PK': '467'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '254'}]",Condo,0.67,0.11,0.87,device_366,62.15,True,2025-10-28 03:35:38.996867+00:00
252,3 Bed Condo for Rent in Myra,Woodleigh,6000,3,2,875,,"Myra, 9 Meyappa Chettiar Road",32,128,1.33056250388713,103.86788498045,"[{'Geylang Bahru Blk 69 (Blk 69 Geylang Bahru Market and Food Centre)': '1033'}, {'Toa Payoh Public Library': '1912'}, {""ST MICHAEL'S FC"": '545'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '237'}]",Condo,0.32,1.0,1.0,device_367,54.81,False,2025-10-28 03:25:00.989948+00:00
414,Common Room (Condo) for Rent in Cityscape @ Farrer Park (B),Kampong Java,1500,1,0,200,2015,101 Mergui Road 219067,47,828,1.31802199387753,103.851593706635,"[{'Cambridge Road Blk 41A (Pek Kio Market and Food Centre)': '258'}, {'Toa Payoh Public Library': '1726'}, {'PEK KIO PARK': '340'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '379'}]",Condo,0.89,0.44,0.76,device_367,41.56,False,2025-10-28 03:26:19.816846+00:00
138,4-min Walk to Potong Pasir MRT,Woodleigh,1450,1,1,100,2010,Potong Pasir,41,310,1.33574084734373,103.865665596118,"[{'Woodleigh Village Hawker Centre': '836'}, {'Toa Payoh Public Library': '1652'}, {'GREENWAY SOUTH': '714'}, {'HAO MART PTE. LTD.': '255'}]",Apartment,0.89,0.67,1.0,device_367,77.14,False,2025-10-28 03:28:10.536079+00:00
227,5 Room (5I) HDB for Rent in 109A Bidadari Park Drive,Woodleigh,5000,3,2,1216,2021,109A Bidadari Park Drive,38,411,1.33345534714887,103.872323897429,"[{'Woodleigh Village Hawker Centre': '701'}, {'Serangoon Public Library': '1909'}, {'GREENWAY SOUTH': '192'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '597'}]",HDB,0.44,0.78,1.0,device_367,27.95,False,2025-10-28 03:29:03.594140+00:00
180,Kentish Court,Kampong Java,1400,1,0,200,2000,33 Oxford Road,44,510,1.31514534529478,103.852365754708,"[{'Cambridge Road Blk 41A (Pek Kio Market and Food Centre)': '261'}, {'Central Arts Library': '1951'}, {'PEK KIO PARK': '365'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '327'}]",Apartment,0.9,0.56,0.76,device_367,75.02,False,2025-10-28 03:30:34.615812+00:00
118,Suites @ Cairnhill,Kampong Java,7000,2,2,1184,2010,138 Cairnhill Road,56,640,1.31000645134284,103.836516434155,"[{'Newton Food Centre': '400'}, {'library@orchard': '1117'}, {'HOOPER RD PG': '789'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '604'}]",Apartment,0.19,0.11,0.76,device_367,5.81,False,2025-10-28 03:31:18.224032+00:00
384,Common Room (HDB) for Rent in 104A Bladed Park Drive,Woodleigh,1200,1,0,100,2020,104A Bidadari Park Drive 341104,35,386,1.33532197788922,103.870933993338,"[{'Woodleigh Village Hawker Centre': '508'}, {'Serangoon Public Library': '1709'}, {'GREENWAY SOUTH': '126'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '531'}]",HDB,0.92,0.89,1.0,device_367,63.54,False,2025-10-28 03:32:57.360980+00:00
172,Rajah Towers ,Toa Payoh,1150,1,0,250,1984,32 Jalan Rajah,53,1160,1.32755515564555,103.848878899043,"[{'Whampoa Drive Blk 91/92 (Whampoa Drive Makan Place/Whampoa Market)': '735'}, {'Toa Payoh Public Library': '710'}, {'TOA PAYOH TOWN PK': '348'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '272'}]",Apartment,0.93,0.22,0.5,device_367,25.87,True,2025-10-28 03:33:48.757261+00:00
49,"Moonstone Residences, 25 Moonstone Lane",Woodleigh,1580,1,0,150,2004,25 Moonstone Lane,40,670,1.32709863575898,103.86606572723,"[{'Geylang Bahru Blk 69 (Blk 69 Geylang Bahru Market and Food Centre)': '761'}, {'Toa Payoh Public Library': '1828'}, {""ST MICHAEL'S FC"": '125'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '610'}]",Apartment,0.88,0.7,1.0,device_367,62.55,False,2025-10-28 03:35:10.502721+00:00
170,YCK 332,Woodleigh,1880,1,1,300,,14A Yio Chu Kang Road,34,740,1.35458411311499,103.877789977988,"[{'Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre)': '1045'}, {'Serangoon Public Library': '749'}, {'BOUNDARY ROAD PARK': '340'}, {'PRIME SUPERMARKET (1996) PTE LTD': '323'}]",Apartment,0.84,0.93,1.0,device_367,58.02,False,2025-10-28 03:36:38.763150+00:00
25,132 Simei Street 1 (A),Changi,1100,1,0,100,1987,132 Simei Street 1,12,600,1.34673898258804,103.955937163216,"[{'Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre)': '1267'}, {'Tampines Regional Library': '1889'}, {'JLN PELATOK PG': '494'}, {'SHAHUL HAMEED S/O ABDUSALAM': '479'}]",HDB,0.8,0.8,0.95,device_368,21.97,False,2025-10-28 03:24:16.799634+00:00
291,Common Room (Condo) in Simei Green Condominium,Changi,1200,1,0,80,1999,"Simei Green Condominium, 1 Simei Street 4",6,376,1.34111322619373,103.957795806877,"[{'Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre)': '1539'}, {'SUNBIRD CIRCLE PG': '229'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '559'}]",Condo,0.7,0.97,0.47,device_368,76.43,False,2025-10-28 03:26:06.835855+00:00
90,Oasis @ Mulberry,Woodleigh,900,1,0,150,2006,Oasis @ Mulberry,40,410,1.33321835303682,103.877949699263,"[{'Woodleigh Village Hawker Centre': '982'}, {'Geylang East Public Library': '1952'}, {'OASIS@MULBERRY PK': '64'}, {'TAN PAK NANG': '99'}]",Landed,1.0,0.0,1.0,device_368,33.68,True,2025-10-28 03:27:01.189777+00:00
1,305 Tampines Street 32,Changi,950,1,0,120,1992,305 Tampines Street 32,13,490,1.35241346727103,103.955871285534,"[{'Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre)': '1473'}, {'Tampines Regional Library': '1739'}, {'JLN PELATOK PG': '853'}, {'SUZYAMEER FROZEN PTE. LTD.': '254'}]",HDB,0.95,0.77,0.95,device_368,25.03,False,2025-10-28 03:27:43.558129+00:00
158,Neptune Court,Marine Parade,1286,1,0,99,1975,1 Marine Vista,37,850,1.30583366077819,103.92143810385,"[{'Marine Terrace Blk 50A (50A Marine Terrace)': '634'}, {'Marine Parade Public Library': '1339'}, {'JLN BULOH PERINDU PG': '371'}, {'HAO MART PTE. LTD.': '292'}]",Apartment,0.61,0.09,0.92,device_368,36.51,False,2025-10-28 03:28:42.692495+00:00
215,467 Tampines Street 44,Pasir Ris,1100,1,1,224,,467 Tampines Street 44,18,381,1.35996852651128,103.954665911889,"[{'Pasir Ris Central Hawker Centre': '1532'}, {'Pasir Ris Public Library': '1488'}, {'TAMPINES ECO GREEN PK': '813'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '175'}]",HDB,0.8,0.63,0.95,device_368,20.52,True,2025-10-28 03:29:33.727360+00:00
269,Master Room (Landed) for Rent in The Springfield,Bedok,1800,1,1,250,1999,Chempaka Kuning Link,38,711,1.33247940866704,103.948743617873,"[{'Bedok North Street 4 Blk 85 (85 Fengshan Centre)': '1111'}, {'Bedok Public Library': '1992'}, {'JLN PARI BURONG PG': '248'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '128'}]",Landed,0.7,0.36,0.59,device_369,78.12,False,2025-10-28 03:25:25.933837+00:00
416,Master Room (HDB) for Rent in It& Stirling Road,Queenstown,1700,1,1,121,2000,184 Stirling Road 140184,24,224,1.29560954714992,103.804472923985,"[{'Margaret Drive Hawker Centre': '209'}, {'Queenstown Public Library': '362'}, {'CAMP ROAD INTERIM PARK': '1732'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '541'}]",HDB,0.8,0.79,0.71,device_369,27.09,False,2025-10-28 03:26:17.556071+00:00
347,"The Infiniti, Common Room (Condo)",Bukit Merah West,1900,1,1,130,2008,39F West Coast Park,49,934,1.3190176730728,103.755388707622,"[{'West Coast Drive Blk 502 (Ayer Rajah Market)': '889'}, {'Clementi Public Library': '1084'}, {'FABER HILLS PLAYGROUND': '299'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '889'}]",Condo,0.6,0.03,0.8,device_369,7.52,False,2025-10-28 03:26:47.898974+00:00
308,2 Room (2A) HDB for Rent in 995A Buangkok Crescent,Hougang,2488,1,1,409,2018,995A Buangkok Crescent,36,494,1.38653819652798,103.882403903763,"[{'Fernvale Hawker Centre & Market': '830'}, {'Sengkang Public Library': '1487'}, {'MUGLISTON PK PG': '514'}, {'SHENG SIONG SUPERMARKET PTE LTD': '625'}]",HDB,0.01,0.42,0.77,device_369,41.63,True,2025-10-28 03:27:59.809633+00:00
325,2 Room (2A) HDB for Rent in 408A Northshore Drive,Punggol,1900,1,1,506,2020,408A Northshore Drive,43,140,1.41694537672572,103.902802098058,"[{'Punggol Coast Hawker Centre': '692'}, {'Punggol Regional Library': '889'}, {'PUNGGOL WATERWAY PK': '694'}, {'GW TRADER PTE. LTD.': '723'}]",HDB,0.6,0.21,0.79,device_369,72.75,False,2025-10-28 03:29:40.886902+00:00
133,Jansen Road,Hougang,1800,1,1,180,1990,Jansen Road,39,1170,1.35989801289876,103.876938309549,"[{'Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre)': '1018'}, {'Serangoon Public Library': '1140'}, {'RICHARDS AVE PK': '588'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '830'}]",Landed,0.7,0.33,0.77,device_369,57.16,False,2025-10-28 03:31:15.035826+00:00
48,"Boonview, 1 Marymount Terrace",Bishan,1500,1,0,80,2003,1 Marymount Terrace,40,940,1.35166519162343,103.84155399401,"[{'Shunfu Road Blk 320 (Shunfu Mart)': '512'}, {'Bishan Public Library': '835'}, {'PEMIMPIN PLACE PG': '228'}, {'SHENG SIONG SUPERMARKET PTE LTD': '612'}]",Condo,1.0,0.3,0.94,device_369,67.47,True,2025-10-28 03:32:51.097437+00:00
583,Common Room (Condo) for Rent in The Glades (B),Bedok,1640,1,0,180,2017,8 Bedok Rise 469600,29,136,1.32664298398637,103.947634027625,"[{'New Upper Changi Road Blk 58': '773'}, {'Bedok Public Library': '1774'}, {'BEDOK TERRACE PG': '122'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '533'}]",Condo,0.86,0.64,0.59,device_369,53.21,False,2025-10-28 03:34:08.079345+00:00
63,"Dover Parkview, 34 Dover Rise",Queenstown,2400,1,0,60,1997,34 Dover Rise,35,880,1.30562191514323,103.783821726393,"[{'Ghim Moh Road Blk 20': '770'}, {'ONE-NORTH PARK': '743'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '254'}]",Condo,0.1,0.45,0.26,device_369,15.92,True,2025-10-28 03:34:57.182126+00:00
43,507 Bedok North Avenue 3,Bedok,1200,1,0,155,1977,507 Bedok North Avenue 3,34,840,1.33298071677208,103.93259903289,"[{'Bedok North Street 3 Blk 511 (Kaki Bukit 511 Market and Food Centre)': '226'}, {'Bedok Public Library': '670'}, {'BEDOK TOWN PK': '995'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '168'}]",HDB,1.0,0.5,0.74,device_370,29.0,False,2025-10-28 03:24:32.465375+00:00
46,"Parkshore, 201 Tanjong Rhu Road",Rochor,2100,1,1,200,1995,201 Tanjong Rhu Road,32,350,1.29673208730621,103.87063419752,"[{'Golden Mile Food Centre': '1033'}, {'Central Arts Library': '1808'}, {'EAST COAST PARK AREA A': '318'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '820'}]",Condo,0.1,0.54,0.72,device_370,46.39,True,2025-10-28 03:25:56.948941+00:00
56,"Bellewaters, 31 Anchorvale Crescent",Sengkang,1200,1,0,100,2017,31 Anchorvale Crescent,42,320,1.39912895230728,103.891262504782,"[{'Anchorvale Village Hawker Centre': '406'}, {'Sengkang Public Library': '915'}, {'SENGKANG RIVERSIDE PK': '772'}, {'SHENG SIONG SUPERMARKET PTE LTD': '179'}]",Executive Condo,1.0,0.34,0.77,device_370,82.12,False,2025-10-28 03:27:34.358572+00:00
45,"The Blossomvale, 900 Dunearn Road",Bukit Merah West,1200,1,0,100,1999,900 Dunearn Road,28,190,1.33673935083253,103.782820735846,"[{'Bukit Timah Market': '773'}, {'HUA GUAN CRESCENT PG': '250'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '99'}]",Condo,1.0,0.62,0.06,device_370,70.36,True,2025-10-28 03:29:13.723719+00:00
